Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1wrnhZmN2HXPJ30QAzFLSZ,"7y97mc3bZRFXzT2szRM4L4,2omtDN111E4lwx3vz3xR4f,4jq1dmUHoQcDOE2eRyTEGS","Nocturne in E Flat Major, Op. 9 No. 2: II. Andante (E Flat major)","Classical Piano Best Of - 14 Most Famous Classical & Modern Piano Masterpieces","Frédéric Chopin,Omario Baggeman,Jean Baudin Clarke",2020-01-18,282354,50,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:14Z,"classical,early romantic era,polish classical",0.459,0.0829,10,-24.866,1,0.052,0.949,0.952,0.12,0.155,98.662,4
1LNqr2FALBNFX1smNJcKD2,"5BWwOqYJwIlEbS858Kmh2E","Moonlight Sonata (1st Movement)","Betoven - Best Piano Pieces","Betoven Collection",2020-03-06,314305,60,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:15Z,"",0.262,0.0167,1,-29.46,0,0.0533,0.994,0.908,0.143,0.114,79.842,3
0dQZmVKzYF3F9W64ESs8h4,"5BWwOqYJwIlEbS858Kmh2E","Für Elise","Betoven - Best Piano Pieces","Betoven Collection",2020-03-06,172979,57,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:17Z,"",0.263,0.127,9,-25.092,0,0.0423,0.98,0.849,0.109,0.0906,140.442,4
73FM6KfVTjgUUEyH6NqDBd,"7y97mc3bZRFXzT2szRM4L4,6iawb1h0XmXI9k5GNhkTvJ","Nocturne in C-sharp minor, B.49 : Lento con gran espressione","Moonlight Sonata","Frédéric Chopin,Maximilian Oberroither",2020-02-05,234547,42,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:18Z,"classical,early romantic era,polish classical",0.345,0.00721,6,-29.185,0,0.0493,0.988,0.951,0.109,0.174,129.047,4
6GXPVW6kZNqhgKmFv2HnuV,"1Uff91EOsvd99rtAupatMP,2omtDN111E4lwx3vz3xR4f,4jq1dmUHoQcDOE2eRyTEGS","Suite Bergamasque, L. 75: III. Clair de lune","Classical Piano Best Of - 14 Most Famous Classical & Modern Piano Masterpieces","Claude Debussy,Omario Baggeman,Jean Baudin Clarke",2020-01-18,299444,45,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:19Z,"classical,impressionism,post-romantic era",0.458,0.00626,1,-22.566,1,0.0524,0.992,0.934,0.0838,0.0659,69.053,3
69JxLSmBK4u134IDyO2zUJ,"7y97mc3bZRFXzT2szRM4L4,6iawb1h0XmXI9k5GNhkTvJ","Waltzes in C-sharp minor, Op.64: II. Tempo giusto","Moonlight Sonata","Frédéric Chopin,Maximilian Oberroither",2020-02-05,240681,40,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:23Z,"classical,early romantic era,polish classical",0.253,0.105,1,-23.526,0,0.0432,0.982,0.932,0.447,0.203,128.312,3
6t26lJyF9QkbHzUMI5k3Fd,"00sazWvoTLOqg5MFwC68Um,4jq1dmUHoQcDOE2eRyTEGS","Comptine d`un autre ete, l`apres-midi","Classical Piano Best Of - 14 Most Famous Classical & Modern Piano Masterpieces","Yann Tiersen,Jean Baudin Clarke",2020-01-18,134489,45,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:24Z,"bow pop,compositional ambient,french soundtrack",0.386,0.0455,4,-21.716,0,0.0474,0.978,0.925,0.0926,0.332,191.854,4
7wyOeWMb8aiR2qjdCEEYZJ,"5BWwOqYJwIlEbS858Kmh2E","Moonlight Sonata (3rd Movement)","Betoven - Best Piano Pieces","Betoven Collection",2020-03-06,427247,53,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:26Z,"",0.242,0.193,9,-23.566,1,0.037,0.968,0.862,0.105,0.113,155.866,4
6O4MAAXOQ7mmLFpHqi7kMU,"29i15whXYvAclIabh8MwFb","River Flows In You","Pop Piano Covers","Ryan Tenner",2020-01-25,180248,46,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:27Z,"piano cover",0.344,0.121,9,-23.438,1,0.0527,0.936,0.896,0.103,0.0923,139.318,4
0U8QSYMw4xJTNM8IaP6PnD,"62TD7509VQIxUe4WpwO0s3,2omtDN111E4lwx3vz3xR4f,4jq1dmUHoQcDOE2eRyTEGS","Canon and Gigue in D major, P.37: I. Canon","Classical Piano Best Of - 14 Most Famous Classical & Modern Piano Masterpieces","Johann Pachelbel,Omario Baggeman,Jean Baudin Clarke",2020-01-18,187245,45,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:28Z,"baroque,classical,german baroque",0.401,0.0455,2,-22.912,1,0.0538,0.987,0.94,0.0831,0.112,130.349,4
59d6uevB0QGLjUilTex8Qn,"6iawb1h0XmXI9k5GNhkTvJ","La Valse d'Amélie","Piano Soundtrack","Maximilian Oberroither",2020-02-14,150880,46,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:29Z,"",0.243,0.0848,0,-19.873,1,0.04,0.987,0.947,0.0692,0.0826,173.96,1
70xgYbOQxi9XRbf7c7LwIZ,"1385hLNbrnbCJGokfH2ac2,2omtDN111E4lwx3vz3xR4f,4jq1dmUHoQcDOE2eRyTEGS","Liebesträume, S.541 Liebestraum: III. Oh Lieb, so lang du lieben kannst","Classical Piano Best Of - 14 Most Famous Classical & Modern Piano Masterpieces","Franz Liszt,Omario Baggeman,Jean Baudin Clarke",2020-01-18,263035,43,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:30Z,"classical,late romantic era",0.268,0.039,8,-23.718,1,0.0541,0.98,0.911,0.101,0.0369,77.043,3
53gjVXIaYliSNUlvamzcPp,"2p0UyoPfYfI76PCStuXfOP,1385hLNbrnbCJGokfH2ac2,6iawb1h0XmXI9k5GNhkTvJ","Ständchen in D Minor, S. 560 (Trans. from Schwanengesang No. 4, D. 957)","Moonlight Sonata","Franz Schubert,Franz Liszt,Maximilian Oberroither",2020-02-05,225417,40,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:31Z,"classical,classical era,early romantic era,late romantic era",0.421,0.023,2,-27.725,1,0.0415,0.995,0.944,0.112,0.152,133.314,4
5iPeralcsBvYAVKvCWPEAt,"459INk8vcC0ebEef82WjIK,2omtDN111E4lwx3vz3xR4f,4jq1dmUHoQcDOE2eRyTEGS","3 Gymnopédies: Gymnopédie No.1","Classical Piano Best Of - 14 Most Famous Classical & Modern Piano Masterpieces","Erik Satie,Omario Baggeman,Jean Baudin Clarke",2020-01-18,192446,44,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:32Z,"classical,early avant garde,early modern classical,impressionism,post-romantic era",0.685,0.00832,7,-30.099,1,0.0693,0.992,0.956,0.103,0.351,72.993,3
3pA7cZpRMiPMwQIJUnWRrj,"17hR0sYHpx7VYTMRfFUOmY,6iawb1h0XmXI9k5GNhkTvJ","Pavane pour une infante défunte, M. 19","Moonlight Sonata","Maurice Ravel,Maximilian Oberroither",2020-02-05,354477,38,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:33Z,"classical,impressionism,neoclassicism,post-romantic era",0.502,0.0196,4,-26.013,0,0.065,0.993,0.936,0.0889,0.125,131.522,4
0BJpqDSyXSlIPFvwuOK3Wv,"2UqjDAXnDxejEyE0CzfUrZ,6iawb1h0XmXI9k5GNhkTvJ","Kinderszenen in F Major, Op.15: VII. Träumerei","Moonlight Sonata","Robert Schumann,Maximilian Oberroither",2020-02-05,168648,38,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:34Z,"classical,early romantic era,german romanticism",0.503,0.00375,5,-34.903,1,0.0721,0.995,0.962,0.0709,0.427,67.073,4
2St2m1RskZmhzWUCp4ucPw,"1385hLNbrnbCJGokfH2ac2,6iawb1h0XmXI9k5GNhkTvJ","Grandes études de Paganini Etude in G Sharp minor, S.141: III. La Campanella","Moonlight Sonata","Franz Liszt,Maximilian Oberroither",2020-02-05,286480,37,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:36Z,"classical,late romantic era",0.34,0.247,8,-23.743,0,0.0451,0.982,0.901,0.122,0.453,90.604,4
1onpBEdjVNDuJofNbduon1,"6MF58APd3YV72Ln2eVg710,6iawb1h0XmXI9k5GNhkTvJ","Lieder ohne Worte in F-Sharp Minor, Op.67: II. Allegro leggiero","Moonlight Sonata","Felix Mendelssohn,Maximilian Oberroither",2020-02-05,118168,38,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:37Z,"classical,early romantic era,german romanticism",0.455,0.184,6,-23.324,0,0.0481,0.986,0.933,0.106,0.506,172.411,3
57eaF9LgQO2epyhtcYQa5z,"1Uff91EOsvd99rtAupatMP,6iawb1h0XmXI9k5GNhkTvJ","2 Arabesques in E-Major, L.66: I. Andantino con moto","Moonlight Sonata","Claude Debussy,Maximilian Oberroither",2020-02-05,242330,37,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:38Z,"classical,impressionism,post-romantic era",0.292,0.0459,4,-27.281,1,0.046,0.981,0.925,0.113,0.139,129.434,3
3amF9qc8806rmprCbt8rpp,"4mKzyur5MjXbNp7K4R9qSC,4jq1dmUHoQcDOE2eRyTEGS","Plus Tôt","Classical Piano Best Of - 14 Most Famous Classical & Modern Piano Masterpieces","Alexandra Steliski,Jean Baudin Clarke",2020-01-18,170155,42,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:39Z,"",0.402,0.0912,2,-24.584,1,0.0471,0.937,0.925,0.105,0.159,133.43,1
542GUvNpIGlwYXDbjsT5UW,"1Uff91EOsvd99rtAupatMP,6iawb1h0XmXI9k5GNhkTvJ","Rêverie, L. 68","Moonlight Sonata","Claude Debussy,Maximilian Oberroither",2020-02-05,305498,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:41Z,"classical,impressionism,post-romantic era",0.302,0.0143,4,-29.09,1,0.0424,0.989,0.942,0.0845,0.117,69.294,3
1uNGBc7tjVyVOMu8y0tcCj,"2uFUBdaVGtyMqckSeCl0Qj,4jq1dmUHoQcDOE2eRyTEGS","Una Mattina","Classical Piano Best Of - 14 Most Famous Classical & Modern Piano Masterpieces","Ludovico Einaudi,Jean Baudin Clarke",2020-01-18,211022,41,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:43Z,"bow pop,compositional ambient,neo-classical",0.244,0.0294,9,-30.31,0,0.0525,0.989,0.905,0.0886,0.055,120.287,4
70fNVvnVv4J1PcQJsi0D0v,"4NJhFmfw43RLBLjQvxDuRS,6iawb1h0XmXI9k5GNhkTvJ","Piano Sonata No.11 in A-Major, K.331/300i: III. Alla Turca","Moonlight Sonata","Wolfgang Amadeus Mozart,Maximilian Oberroither",2020-02-05,206500,37,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:45Z,"classical,classical era",0.582,0.258,9,-16.248,1,0.0569,0.966,0.887,0.119,0.771,132.355,4
0BNzTF7piaXxPQhucFMEuA,"6MF58APd3YV72Ln2eVg710,6iawb1h0XmXI9k5GNhkTvJ","Lieder ohne Worte in F-Sharp Minor, Book 2 Op.30 Venetianisches Gondellied: VI. Allegretto tranquillo","Moonlight Sonata","Felix Mendelssohn,Maximilian Oberroither",2020-02-05,193167,35,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:46Z,"classical,early romantic era,german romanticism",0.311,0.0561,6,-22.707,0,0.0437,0.981,0.933,0.118,0.117,86.917,3
7F1ny89lDLYuY7Ua3LDjcA,"2wOqMjp9TyABvtHdOSOTUS,6iawb1h0XmXI9k5GNhkTvJ","Rondo a capriccio in G Major, Op.129: Die Wut über den verlorenen Groschen","Moonlight Sonata","Ludwig van Beethoven,Maximilian Oberroither",2020-02-05,371733,39,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:47Z,"classical,classical era,early romantic era,german romanticism",0.287,0.183,7,-18.77,1,0.0364,0.98,0.93,0.119,0.351,74.83,4
362v1xIk2anDa2PLv0shcg,"2wOqMjp9TyABvtHdOSOTUS,6iawb1h0XmXI9k5GNhkTvJ","Piano Sonata No.17 in D Minor, Op.31 No.2 The Tempest: III. Allegretto","Moonlight Sonata","Ludwig van Beethoven,Maximilian Oberroither",2020-02-05,453367,39,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:48Z,"classical,classical era,early romantic era,german romanticism",0.345,0.421,7,-17.198,0,0.0401,0.964,0.896,0.133,0.623,97.992,1
2GRXu9e3E1h2xiCXUeOzuP,"2uFUBdaVGtyMqckSeCl0Qj,4jq1dmUHoQcDOE2eRyTEGS","Nuvole Bianche","Classical Piano Best Of - 14 Most Famous Classical & Modern Piano Masterpieces","Ludovico Einaudi,Jean Baudin Clarke",2020-01-18,319506,41,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:49Z,"bow pop,compositional ambient,neo-classical",0.273,0.154,8,-22.449,1,0.0669,0.979,0.928,0.109,0.0384,120.052,3
5Nb7LxV9voRG5uNr72Hiwj,"5aIqB5nVVvmFsvSdExz408,2omtDN111E4lwx3vz3xR4f,4jq1dmUHoQcDOE2eRyTEGS","Orcherstral Suite No.3 in D major, BWV 1068: II. Air","Classical Piano Best Of - 14 Most Famous Classical & Modern Piano Masterpieces","Johann Sebastian Bach,Omario Baggeman,Jean Baudin Clarke",2020-01-18,262292,39,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:50Z,"baroque,classical,early music,german baroque",0.578,0.13,2,-21.025,1,0.0613,0.987,0.952,0.0783,0.366,134.008,4
7qghQ3RlCC0BXa3gwD9iJi,"2wOqMjp9TyABvtHdOSOTUS,6iawb1h0XmXI9k5GNhkTvJ","Piano Sonata No.21 in C Major, Op.53 Waldstein: I. Allegro con brio","Moonlight Sonata","Ludwig van Beethoven,Maximilian Oberroither",2020-02-05,619935,35,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:50Z,"classical,classical era,early romantic era,german romanticism",0.18,0.0915,0,-24.289,1,0.0316,0.971,0.941,0.143,0.0782,75.434,4
0dxduPNKKthcQxzPZEPk05,"1385hLNbrnbCJGokfH2ac2,6iawb1h0XmXI9k5GNhkTvJ","Hungarian Rhapsody No.2 in C Sharp Minor, S.244/2","Moonlight Sonata","Franz Liszt,Maximilian Oberroither",2020-02-05,565767,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:51Z,"classical,late romantic era",0.32,0.144,1,-20.772,1,0.0557,0.985,0.91,0.109,0.137,79.855,4
6QkV6BahHhv0zjQ3zKLg1r,"0Kekt6CKSo0m5mivKcoH51,6iawb1h0XmXI9k5GNhkTvJ","Morceaux de fantaisie in C-Sharp Minor, Op.3: II. Prelude","Moonlight Sonata","Sergei Rachmaninoff,Maximilian Oberroither",2020-02-05,214720,35,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:53Z,"classical,post-romantic era,russian romanticism,ukrainian classical",0.477,0.0299,6,-24.55,0,0.091,0.995,0.953,0.102,0.111,78.962,4
557OZa2yJhNQp5Bv12GKhZ,"4NJhFmfw43RLBLjQvxDuRS,6iawb1h0XmXI9k5GNhkTvJ","Piano Sonata No.16 in C major, K.545 Sonata facile: I. Allegro","Moonlight Sonata","Wolfgang Amadeus Mozart,Maximilian Oberroither",2020-02-05,278767,35,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:54Z,"classical,classical era",0.287,0.0701,0,-25.355,1,0.0388,0.978,0.926,0.128,0.433,128.195,4
5OheM4dT5kwlgoaNnL5Dgd,"6MF58APd3YV72Ln2eVg710,6iawb1h0XmXI9k5GNhkTvJ","Lieder ohne Worte in E-Minor, Op. 19 Sweet Remembrance: I. Andante con moto","Moonlight Sonata","Felix Mendelssohn,Maximilian Oberroither",2020-02-05,168219,34,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:55Z,"classical,early romantic era,german romanticism",0.395,0.0558,11,-23.324,1,0.0364,0.992,0.929,0.0937,0.303,93.031,4
6yZjW6jJmpUnrRhYqRWB3O,"5aIqB5nVVvmFsvSdExz408,2omtDN111E4lwx3vz3xR4f,4jq1dmUHoQcDOE2eRyTEGS","Prelude and Fugue in C major, BWV 846 Das wohltemperierte Klavier The Well Tempered Piano: Book 1. Prelude","Classical Piano Best Of - 14 Most Famous Classical & Modern Piano Masterpieces","Johann Sebastian Bach,Omario Baggeman,Jean Baudin Clarke",2020-01-18,142663,40,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:56Z,"baroque,classical,early music,german baroque",0.196,0.0214,1,-33.554,1,0.0435,0.992,0.874,0.0971,0.0845,125.186,4
6bvohMRq4PWppPq6PtLSJo,"2wOqMjp9TyABvtHdOSOTUS,6iawb1h0XmXI9k5GNhkTvJ","Piano Sonata No.8 in C Minor, Op.13 Pathétique: I. Grave - Allegro di molto e con brio","Moonlight Sonata","Ludwig van Beethoven,Maximilian Oberroither",2020-02-05,427029,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:19:59Z,"classical,classical era,early romantic era,german romanticism",0.388,0.113,0,-21.588,0,0.0658,0.978,0.899,0.107,0.084,79.416,4
0U9RP9AtlHdyBOBKAw1Hhl,"2wOqMjp9TyABvtHdOSOTUS,6iawb1h0XmXI9k5GNhkTvJ","Piano Sonata No.8 in C Minor, Op.13 Pathétique: II. Adagio Cantabile","Moonlight Sonata","Ludwig van Beethoven,Maximilian Oberroither",2020-02-05,271797,37,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:00Z,"classical,classical era,early romantic era,german romanticism",0.4,0.00752,8,-30.275,1,0.0465,0.995,0.939,0.118,0.118,132.976,4
6K64ZB0gTApGygfzVyE1Gh,"2wOqMjp9TyABvtHdOSOTUS,6iawb1h0XmXI9k5GNhkTvJ","Piano Sonata No.8 in C Minor, Op.13 Pathétique: III. Rondo (Allegro)","Moonlight Sonata","Ludwig van Beethoven,Maximilian Oberroither",2020-02-05,279405,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:01Z,"classical,classical era,early romantic era,german romanticism",0.402,0.0901,0,-23.743,0,0.045,0.987,0.917,0.124,0.178,99.621,3
3JAvgDP5wMtZNYdLc71Ipy,"2kXJ68O899XvWOBdpzlXgs,6iawb1h0XmXI9k5GNhkTvJ","The Tale of Tsar Saltan, Op. 57 Flight of the Bumblebee","Moonlight Sonata","Nikolai Rimsky-Korsakov,Maximilian Oberroither",2020-02-05,62016,34,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:02Z,"avant-garde,classical,late romantic era,russian romanticism",0.416,0.208,9,-20.437,1,0.0334,0.985,0.973,0.273,0.279,69.808,4
7s2LRlQznQba27yRFiuq3y,"459INk8vcC0ebEef82WjIK,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","Gnossienne: I. Lent","Classic Piano Collection","Erik Satie,Danica Binx,Gerard Tahaud",2020-02-10,248916,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:03Z,"classical,early avant garde,early modern classical,impressionism,post-romantic era",0.448,0.0149,5,-24.484,0,0.0552,0.995,0.963,0.0994,0.173,79.987,4
0BLV91AHFIInJwY8WUXwH9,"459INk8vcC0ebEef82WjIK,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","Gnossienne: II. Avec étonnement","Classic Piano Collection","Erik Satie,Danica Binx,Gerard Tahaud",2020-02-10,172370,34,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:04Z,"classical,early avant garde,early modern classical,impressionism,post-romantic era",0.493,0.00784,2,-24.845,0,0.0643,0.996,0.964,0.12,0.0706,92.541,4
653NitGZ4pRUnlkBtRr33n,"459INk8vcC0ebEef82WjIK,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","Gnossienne: III. Lent","Classic Piano Collection","Erik Satie,Danica Binx,Gerard Tahaud",2020-02-10,196090,34,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:06Z,"classical,early avant garde,early modern classical,impressionism,post-romantic era",0.4,0.0301,9,-24.711,0,0.0734,0.995,0.962,0.105,0.129,142.155,4
16MoFbm3bnW8IHfssDzefa,"459INk8vcC0ebEef82WjIK,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","Jeu te veux","Classic Piano Collection","Erik Satie,Danica Binx,Gerard Tahaud",2020-02-10,324000,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:07Z,"classical,early avant garde,early modern classical,impressionism,post-romantic era",0.317,0.0566,0,-21.736,1,0.0507,0.991,0.943,0.0871,0.225,74.454,4
0i3xrAT0dj7T9Yi9cSlmJl,"2p0UyoPfYfI76PCStuXfOP,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","4 Impromptus in A-Flat major, D.899: IV. Allegretto","Classic Piano Collection","Franz Schubert,Danica Binx,Gerard Tahaud",2020-02-10,422432,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:08Z,"classical,classical era,early romantic era",0.291,0.0238,8,-25.26,1,0.0359,0.986,0.933,0.111,0.137,135.697,4
7wK5CRJM8icoiKJLWrYcNz,"2p0UyoPfYfI76PCStuXfOP,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","4 Impromptus in G Flat Major, D.899: III. Andante","Classic Piano Collection","Franz Schubert,Danica Binx,Gerard Tahaud",2020-02-10,352474,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:09Z,"classical,classical era,early romantic era",0.0885,0.0406,6,-25.52,1,0.0392,0.983,0.913,0.109,0.0713,60.577,4
2GeVven1f0Nfb4MzKcswg0,"7y97mc3bZRFXzT2szRM4L4,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","Fantaisie-impromptu in C-Sharp Minor, Op.66","Classic Piano Collection","Frédéric Chopin,Danica Binx,Gerard Tahaud",2020-02-10,281913,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:12Z,"classical,early romantic era,polish classical",0.132,0.0411,1,-25.118,1,0.037,0.987,0.912,0.107,0.0779,74.486,4
1bc5B8sU4u8UgHNJIXAoJZ,"6nZiWg5ZB511S24WmB7TCV,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","3 Pieces in C sharp minor, Op.2: I. Etude","Classic Piano Collection","Alexander Scriabin,Danica Binx,Gerard Tahaud",2020-02-10,172452,35,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:13Z,"early modern classical,impressionism,late romantic era,russian romanticism",0.447,0.014,1,-26.773,0,0.0537,0.996,0.937,0.0916,0.116,103.388,3
1dm7qjgPhjft5bZqbHJBzm,"7y97mc3bZRFXzT2szRM4L4,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","Waltzes in D flat major, Op.64 Minuet Waltz: I. Molto vivace","Classic Piano Collection","Frédéric Chopin,Danica Binx,Gerard Tahaud",2020-02-10,121521,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:14Z,"classical,early romantic era,polish classical",0.238,0.153,1,-20.318,1,0.0382,0.983,0.93,0.166,0.313,112.005,3
3Z8jTUtARyeJfELMZA0gJD,"0ulKqNZLNE7dg6eqG60Lzj,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","Minuet in G major, BWV Anh.114","Classic Piano Collection","Christian Petzold,Danica Binx,Gerard Tahaud",2020-02-10,96480,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:15Z,"german baroque",0.467,0.0787,7,-24.348,1,0.0555,0.993,0.921,0.16,0.616,125.548,3
6dMV8s6a3EjyH2n8rBVgEV,"6n7nd5iceYpXVwcx8VPpxF,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","Serenade for Strings in E Major, Op. 22 B. 52: II. Tempo di valse","Classic Piano Collection","Antonín Dvořák,Danica Binx,Gerard Tahaud",2020-02-10,399516,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:16Z,"classical,czech classical,late romantic era",0.322,0.0347,9,-25.041,1,0.0488,0.992,0.941,0.102,0.286,162.969,3
0eq9dxnxCDGgBRErdlQTBa,"5ihY290YPGc3aY2xTyx7Gy,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","Peer Gynt Suite No.1, Op.46: I. Morning Mood","Classic Piano Collection","Edvard Grieg,Danica Binx,Gerard Tahaud",2020-02-10,246353,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:17Z,"classical,late romantic era,norwegian classical",0.434,0.0502,4,-23.122,1,0.0422,0.988,0.941,0.122,0.0671,134.525,4
5lYX237Cg4zi1ze2hbqA3y,"1385hLNbrnbCJGokfH2ac2,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","Consolations, S.172: III. Lento placido","Classic Piano Collection","Franz Liszt,Danica Binx,Gerard Tahaud",2020-02-10,271020,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:18Z,"classical,late romantic era",0.477,0.00433,1,-29.008,1,0.0397,0.991,0.925,0.145,0.179,173.602,3
7ml18jJ5MgtuKz13BzoxdG,"4NJhFmfw43RLBLjQvxDuRS,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","Piano Sonata No.12 in F major, K.332/300k: II. Adagio","Classic Piano Collection","Wolfgang Amadeus Mozart,Danica Binx,Gerard Tahaud",2020-02-10,280756,35,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:19Z,"classical,classical era",0.515,0.0579,10,-26.026,1,0.0476,0.993,0.951,0.125,0.33,138.697,4
718v1nVNQfiJoNP7o01hIP,"4NJhFmfw43RLBLjQvxDuRS,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","Piano Concerto No.21 in C Major, K.467 Elvira Madigan: II. Andante","Classic Piano Collection","Wolfgang Amadeus Mozart,Danica Binx,Gerard Tahaud",2020-02-10,380337,35,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:20Z,"classical,classical era",0.277,0.0489,5,-23.307,1,0.0521,0.991,0.921,0.127,0.0875,191.816,3
7oilAebemSj7MXPCf5ZgI2,"3MKCzCnpzw3TjUYs2v7vDA,40hK7bcR0mDKDeGSOEedpn,6RmuLYzCAon1ZG7wS6bk3c","The Nutcracker in E Minor, Op.71a Dance of the Sugar Plum Fairy: II. Danses caractéristiques b) Danse de la Fée-Dragée. Andante ma non troppo","Classic Piano Collection","Pyotr Ilyich Tchaikovsky,Danica Binx,Gerard Tahaud",2020-02-10,108715,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2021-04-03T21:20:21Z,"classical,late romantic era,russian romanticism",0.804,0.266,4,-17.637,0,0.0915,0.911,0.8,0.0644,0.49,119.996,4
